ngoId,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
ba79a72a-0706-3941-a8ae-7cd3a005a944,,1975,GVHA is associated with voluntary Health Association of India.It is a federation of 27 state voluntary health association,,,,,
49ed45d2-6950-3dc5-94bb-6ae3ff3a4c04,,2002,"Hamara Foundation, initially started as ‚ÄúHamara Club‚Äù in July 1989 as a field action project of Tata Institute of Social Science (TISS) by Prof. Asha Rane, in response to the emerging problems of street children, in the city of Mumbai.
The primary goal of Hamara Foundation is to empower children on the street so that they can have a chance at a better quality of life. Major objectives include reaching out to street children and homeless children, providing them with need based services for their growth and development, and creating public awareness about issues pertaining to street children and homeless children.",,,,,
69dc01da-163d-3de7-af01-268616d45bd5,,2013,"Happy Horizons Trust is a Non-Profit organization, registered under the Indian Trust Act, 1882. It runs multiple projects in the states of Bihar presently. We use methods based in participatory learning, storytelling, learning by doing, critical reasoning, community engagement, peer learning, videos and technology, reading and writing activities also community based learning‚Äôs to create solutions that emphasize on education as a tool for development of societies and the individual.
The trust was established in March 2013 and has conducted over 200 sessions in different schools and its various programs outreach over 5000 students. It has also done a project with Children Film Society, Mumbai where it screened films in 6 districts of Bihar,",,"- Working with 31 champions (fellows) across Saharsa district of Bihar
-",,,
dfeb955d-5fcd-368a-8c5b-9b91c5a10a3c,,2006,"Greetings from Hariksha People‚Äôs Welfare Trust.Hariksha Peoples Welfare Trust started to uplift the suffering children and the family to reach minimum standard of life.
Our organization started the humanitarian activities informally from 2003.The children are in need of our helping hand more and more. Considering the need we formed and organization officially to help the children. Hariksha people‚Äôs welfare trust started on 7th September 2006. We are running our organization with the donations from kind hearted peoples",,"Day Care center for the Cerebral pally and mentally challenged children
Orphanage home for the children
Hariksha mentally changed adult women's home",,,
bc9d8734-94f8-3619-bd36-28f5a9d3fd31,,1993,Hariraj Charitable Trust was founded in 1993 by Nayanbhai Gandhi. Hariraj Charitable Trust is a registered charitable trust under the Bombay public trust act 1950 (Registration No: E/638/Amreli). Trust deed and audit report of the trust are available in any time on demand.,,"1. Formation of 10 biodiversity management committee and Prepared public biodiversity register in two villages
2. Formation of farmers producer organisation named ""Jafrabad Agriculture Producer company limited""
3. Crop insurance study",,,
71997585-af3b-34c3-8969-33d196293791,,2014,"HRDEF committed to establish processes and organization for educating for sustainable development, management of environmental and water issues through involving children, youth, and elders using ICT. HRDEF promoting capacity building for environment and sustainable development in children, youth, and skills development. HRDEF promotes natural, water, land resource management, sustainable agriculture, bio-diversity enrichment, and disaster management using educational inventiveness for smart cities and villages.",,"Trained 487 Principals, Teachers, Professionals
Served 449 Women Community
Educated 7183 Youth and Students
Distributed 960 Medicinal Plants
Designed and Developed games on energy, water, disaster learning
Developed hands-on activities for learning",,,
1c6bc1ec-cf01-3848-a5bb-8050ca4ef433,,1992,HEALTH & ECO DEFENCE - SOCIETY IS LOCATED IN WEST BENGAL.,,,,,
f0c48367-0d6a-3419-89f0-bd3967c382fc,,1995,"Help A Child of India is a registered non-profit Civil Society engaged in the development of the deprived children in the peripheries of the social fabric. 
Help A Child of India is governed and managed by a passionate team with multi-disciplinary expertise.
The activities are spread across the country making a difference in the lives of needy children from the poor pockets, irrespective of the background, caste, creed, gender and religion.
Help A Child of India enabled scores of children since 1968 to realize their dreams, restoring Hope and Happiness. Many of the children sponsored and supported by Help A Child of India are playing responsible roles in the society at large in the country and in global arena.
Help A Child of India works",,"Child leadership skills enhanced in 8 poor pockets where children contribute to development as change agents.
Children developed life skills enhancing their performance in all dimensions of well being.
Parent participation in child care ensured in the care of children below 5 years.
Youth skill development and employability is being addressed as a special focus to benefit the growing emerging needs of the country",,,
ed6938bc-9fb1-3c55-abfb-d840bc6734e2,,2017,"Oldagehome and orphanages home running vocational training for tribals AND shoshit samaj education if.
Work as a catalyst in bringing sustainable changein the lives of underprivileged children, youth and women, with a life-cycle approach of development.
Enable the civil society across the world toengage proactively in the change processthrough the philosophy of civic driven change.
Adopt highest standards of governanceto emerge as a leading knowledge and technology driven, innovative and scalable international development organisation.",,,,,
2c5015bb-2db4-3b4f-b2af-b367d610b6d5,,2010,"Our vision and mission is to successfully elevate economic status of the Visually Impaired students by providing access to University Education .To achieve this,
-We extend financial assistance to the Visually Impaired students for university education.
-Provide Learning aids like recording devices, laptops.
-Provide training and skilling inputs in spoken English,Computer skills and Soft skills under ourE MET programme – Mobility /Mentoring, Employabilityand Training for 2 years simultaneously with University educationin collaboration with other NGOs to make the students employable on completion of Graduation.
Conduct coaching classes to prepare them for thecompetitive exams for recruitment to Banks and other Govt offices.",,,,,
22ff67b4-757d-3312-9121-dafb75f7708c,,2013,"help2educate foundation working for underprivileged student in rural area of north Karnataka,shelter home for more than 30 street children in Bangalore",,,,,
bfa435ee-68d9-3ccf-85b1-775a1987ea2d,,2011,"We are a registered legal entity in compliance with Indian law as a voluntarily, apolitical, secular, non-sectarian, non-discriminatory, non-proselytizing, non-for-profit & non-governmental multidisciplinary charitable social service organization and working towards a social mission that seeks to address social & humanitarian challenges faced by marginalized and vulnerable communities across the nation through our initiatives in the thematic areas of Education, Public health and livelihoods.",,"EDUCATION: 
a.Sponsorship : Completed education expenses for a year of an orphaned
boy from North-East India near Cherrapunjee was sponsored
by us.
b.Seminars: Occasional seminars/workshops are held by us in the rural
community pertaining to health, hygiene, women issues,
etc..
c.Balwadi: A Free balwadi was setup among the children of adhivasi
community who visit rural Mumbai for labor work every
year wherein children are taught basics of Hindi, Marathi
and English along with nutritional food and games.
d.Preschool: A Free/subsidized English Preschool is set up in Rural
Bhayander, Mumbai among the unprivileged labor class
communities wherein the beneficiaries are given quality
education along with uniforms, shoes, socks, books,
nutrients along with periodic medical screenings.
PUBLIC HEALTHCARE:
a. Free Medical Health Screening Camps:
Above said camps are held periodically every year wherein the
beneficiaries benefit through screening their health for major aliments
along with free medicines and consultations by qualified volunteering
physicians and medic team
b. Free Medical First Aid Assistance Stations:
Above said stations/centres are held every hear in places of high
public traffic volume i.e melas, religious events etc.. wherein
beneficiaries are attended and stabilized in times of emergency and
casualty.
c. Free First - Aid Boxes :
Above said boxes are placed at vantage points i.e police check-post,
coastal police boats in high seas etc... wherein there are no means of
receiving immediate first aid.
COMMUNITY WELFARE:
a. Various issues are taken up with govt officials including cleaning of
uncleared garbages etc.
b. Periodical free distribution of pre-owned clothing, books, groceries
etc among unprivileged communities.",,,
c90b8082-9d4e-3f88-86c5-528e64a88276,,2015,"Helping hand india NGO is an Indian not-for-profit organization working for Women Education through different programs. We are a non-denominational, non-political organization and it has been working in India for over a decade, focusing on child education and specially empowerment of women and girls for their basic education and technical/vocational education, so that they can stand themselves. We believe that we all need to come together to control & stop violence against Women and Children in India will be most important step. As we know if women equipped with the proper resources, they can help their whole families and entire communities to overcome poverty, marginalization and social injustice. We do this throug",,,,,
795bda6d-fda9-3172-bf7c-38906ea31da3,,2015,"Hi5 Youth Foundation [Hi 5] runs a free, multi-year, multi-level basketball coaching program for disadvantaged children called “Hope thru Hoops” – providing tribal/disadvantaged communities an alternate pathway to succeeding in life. With an aim to provide children from marginalized section an
opportunity to strive for excellence and develop character, confidence & courage, 90% of our children have experienced winning moments and developed instinct to make their lives better. In short be a game changer for the sport; life changer for the children.
Currently, Hi5 coaches over 2100 children, half of them being girls, at 20 centres (10 BMC schools, 2 Zilla Parishad Schools, 2 centres for slum children, 1 tribal Jr. college and 5 residential tribal /orphanage school) - making it one of the largest year-round grassroots basketball (sports) development program
run by a single NGO.",,"1. All 17 children from Hi5's tribal school in Palghar, Maharashtra have gone on to join a college, who otherwise would have dropped out of school and been engaged in manual labour.
2. Two of our children from different centers - Sonu Gupta and Ishrat Shaikh were called for state trials for the selection of state team in 2018-19.
3. All girls at Hi5 Deonar colony centre used to wear Hijab during the first year of the program; after winning a few tournaments, they are being treated with much respect within their community and now allowed to wear jerseys.",,,
2b4489cd-9853-3f64-8668-100823f342b3,,2000,"The Hill Social Welfare Society (HSWS), Kalimpong, is a non-governmental, non political, non profiteeing and women based organization established in the year 2000. It‚Äôs an organization with a vision of ‚ÄúA Society where community people specially women, distressed and other vulnerable are empowered towards participating in sustained comprehensive development‚Äù, and the mission is ‚Äúto create/facilitate an enabling environment in health, education, social and economic, justice and rights by meaningful environmental/natural existence with continuous process of development and making best advocacy for convergence of vision existing service.‚Äù",,,,,
df94563e-4c21-3914-a20a-def539e42b27,,2001,"Our Trust is a non-profit,non-governmental and charitable organisation Registered under FCRA,12AA & 80G.We are working for the upliftment of the poorest of poor in the outskirts of CHENNAI CITY of TAMILNADU,INDIA. Our activities include providing- quality education at free of cost,encouragement of learning,basic computer education,offering school uniforms,Text & Note books,Sponsoring of mid-day meals to encourage primary education and conducting FREE medical camps,Dental camps, Eye screening camps to children of economicaly weaker section of the society.",,,,,
98999e2a-7d49-3efc-b291-084f51441583,,2010,"We are committed to rescue children who are underprivileged, downtrodden, socially abused and those suffering from forced labour,orphans and Destitutes give them an opportunity to remake their lives by providing a home where they are cared for and inspired to reach their potential.
After getting a second chance in life, it is our vision that they too will help the future generations of under privileged children in a similar way.",,,,,
188e64fc-27a6-3a22-8316-0cfbf15b8191,,2006,"Humane Animal Society (HAS) was established as a private non-profit trust in 2006 to address the animal welfare needs in the city of Coimbatore, and carry out the critical function of ABC (Animal Birth Control). It is managed and supported by animal lovers of Coimbatore who work towards rehabilitation and betterment of abandoned, neglected, injured and homeless animals. HAS creates awareness, advocates equal rights, and safeguards welfare of these sentient creatures who do not speak the way we do, but who communicate as effectively, if only we bother to listen. HAS believes that the power of compassion, love and kindness will make a meaningful, positive difference in the lives of the animals around us. We strive to rescue, treat, rehabilitate, feed, and love animals that need us the most. Humane Animal Society (HAS) has its registered office in Uppilipalayam, Tamil Nadu.",,,,,
75986570-da93-3fee-a74a-46a51dad2be4,,1990,"HKDWS is a combined short form of Hyderabad Karnataka Disabled Welfare Society. It has jurisdiction over six districts consisting of Gulbarga, Yadgir, Bidar, Raichur, Bellary and Koppal. The social, educational and economic condition of the Disabled People is extremely worst. The Society which started with only a few people within a short span has grown up to a large extent, many people who are interested in the welfare and upliftment of the Disabled are joining our organization.
VISION-
The Hyderabad Karnataka Disabled Welfare Society believes that: ""All people with disabilities can live with self-respect and dignity"". Better facilities of education and training shall become available at the village level. No Disabled person shall strive for employment, food clothing and shelter. Their human rights shall be protected and good quality of life shall be ensured.
MISSION-
Our task is to achieve set goals by providing appropriate education, rehabilitation, intervention, training and advocacy which will lead to awareness, empowerment & employment of people with disabilities with the help & support of trained staff & caregivers and to take measures of prevention, cure and improvement of disabling conditions with the cooperation of families, communities and beneficiaries.
AIMS AND OBJECTIVES-
a) To provide education and training to blind and handicapped boys and girls, Make arrangements for Rehabilitation and efforts are made to make available the facilities provided by the govt. to these blind and handicapped children.
b) To establish Braille press, library and cassette library for the blind
c) To arrange for the treatment to those, whose eyes and limbs are worth for treatment and also to provide guidance in this field.
d) To arrange seminars and workshops on the problems of the blind, physically disabled, speech and hearing impaired, mentally retorted.
e) To arrange special surveys on the blind and disabled persons and try to solve their problems with the help of Government and the society.
f) To establish them in self employment by giving training in cottage industries.
g) To undertake all those tasks which may be related with the development.
the focus is on empowerment of blind women. so the Society has started Smt. Ambubai residential School for blind girls. now 75 blind girls are studying in this School. we request you to support us by your generous donation. www.ambubaischoolforblindgirls.org",,,,,
c91e5d16-1111-3d8f-a9ef-f5a301e0fb17,,2009,"I Create, Inc (a non-profit 501 ( C ) (3) corporation) was established in 1999 to train youth and women in entrepreneurship so that they can have an option to start their own small business instead of looking for jobs, which are not there for so many. The program is reaching thousands of disadvantaged members of society. These include women (different sub-groups like widows, destitute, unmarried), unemployed youth and students from high schools, vocational institutes & colleges, tribal members and rural communities.I Create, registered in the USA, chose India as its initial geographic area of operation. www.icreateincorporated.org
I Create India is the National Body in India. It is a registered trust and oversees the I Create activities",,,,,
707c0593-42b8-3c2d-9f72-af8d7f52fdc8,,2015,"Founded by Ex-Prime Minister's Rural Development Fellows. i-Saksham provides in-situ education, and skill development services in unreached areas to enterprising young community educators, mainly females, and differently-abled with the aid of digital technology/content.
i-Saksham intervention:
a.Builds the capacity of existing community educators, hence improve their life prospects -Have trained 500 youths in Munger/Jamui Districts of Bihar.
Trained educators receive huge demand from the community, and low income private schools. They have seen increase in income by at least 25%. 1 of the youth is doing M.A. Education from a prestigious university.
b. It improves their delivery, hence improves learning outcomes of children-Have reached out to 2500 children. 60% of children shown improvement in learning outcomes by at least 1 grade point in a year.",,,,,
6b7ed8a5-726a-3b2d-b5e0-b46a1cf0205f,,2005,"ICHAPUR SOCIETY FOR THE WOMEN OWN IMAGE WORKING IN THE FIELD OF WOMEN EMPOWERMENT, YOUTH SKILL DEVELOPMENT, CHILD EDUCATION AND HEALTH.",,,,,
f7b5a0cb-e60c-3f34-80fa-b340938935aa,,2016,"iNaturewatch Foundation is a charitable trust (reg. E-1074 dt. 13 May2016) working in the field of urban biodiversity across the country since 2014. We aim at developing environmentally sensitive citizens by engaging them with the environment through our various innovative initiatives.
1. FOCUS AREAS:
Urban Biodiversity
Mangrove Conservation
Butterfly Conservation
2. APPROACHES:
Online Courses
Nature Walks
Sponsored walks
Nature Camps
Workshops
3. TARGET GROUP:
Students
Teachers
Nature Enthusiasts
Corporates",,,,,
9e45ed89-16c4-33fe-b55c-a202d07dfd79,,2011,"India Foundation for Humanistic Development [IFHD] is a Sec 25 (now 8) not-for-profit foundation with pan India operations. Guided by humanist values, IFHD‚Äôs vision is to rejuvenate productive landscapes equitably and sustainably.
IFHD is promoted by senior professionals, with in-depth experience in international development organizations. IFHD is governed by a Board comprising reputed professionals from the agriculture, law and corporate sector. IFHD staff have a collective experience in social, entrepreneurial and private sectors and skill sets covering agriculture, food, retail, financial, skill development and speak multiple Indian languages.IFHD has specific expertise in the promotion of Farmer Producer Organizations (FPOs).",,"Programmes: IFHD‚Äôs flagship programme, ProCIF - Producer Entrepreneurship Catalyst and Incubation Facility (ProCIF) is a social innovation programme. ProCIF seeks to incubate and transform asset-poor FPOs across India into self-reliant sustainable enterprises.
IFHD has worked in partnership with EU SwitchAsia on their project on Access to Finance for Sustainable Production and Consumption of Agribusiness ‚Äì MSMEs in India (A2F) and with International Union for Conservation of Nature (IUCN) in providing the strategic and technical advice to Leaders for Nature India.
It also works in partnership with GIZ, Christian Aid / Change Alliance, IFAD in various areas related to crop insurance, acceleration of FPOs, and in value chain development of various pro poor groups in India
IFHD is registered with in ANDE, SANKALP, IICA, Give India, Connect to grow, CII CSR Gateway, FICCI CSR Hub, NGO portal etc. It was also awarded a Certificate of Merit by World CSR Day & World Sustainability, Mumbai.",,,
2e8699db-b573-3481-89f3-4562ec834526,,2013,"India Water Partnership is located in Gurgaon, Haryana.",,"Reviewed Draft State Water Policies of Bihar, Goa, Gujarat, Karnataka, Odisha and Tamil Nadu in line with National Water Policy-2012 and sent recommendations to respective State Governments for revising the same.",,,
a4755287-cc77-3a74-a366-80cf35716ef6,,2011,"Introduction: August 2010, Visakhapatnam: What started as casual conversations between a teacher and a group of students became a source of inspiration for the youngsters and ignited their passion towards protecting the Earth and its resources. They formed a group which later came to be known as ‚ÄòIndia Youth For Society (IYFS). A few like-minded students joined them giving strength to their campaigns. ‚ÄúThe Earth provides enough to satisfy every man‚Äôs need, but not every man‚Äôs greed.‚Äù ‚Äì Gandhiji
Vision Statement: Safeguarding our future generations with an inheritance of fresh air, clean water and a healthy life, IYFS exists for educating and influencing people, developing civic sense and sensitizing everyone about the importance of maintaining the integrity of the environment as a whole-life system.
Mission Statement: IYFS is dedicated to educate people in managing waste, harvesting rainwater, conserving energy, reducing plastics and safeguarding the environment. IYFS also focuses on e-governance, traffic awareness, road safety and child rights.
MESSAGE (Making Each School Student Aware of Good Environment): As a campaign, MESSAGE is an initiative to teach children about the importance of conservation ‚Äì water, energy and food. The goal is to stress not only on the importance of physical and mental well being of the children but also educating them about the benefits of eating and living hygienically.
P4 (Prevent Polythene Bags -Protect Planet): Through this campaign, we aim to sensitize people on reducing the usage of surplus or one-off-use disposable plastic items in their day to day lives. Thankfully, through P4 campaign we can lower the amount of plastic-related chemicals in our bodies, our homes, and the environment‚Äîand the risks they present.
SMART (Safety Means Alert on Road in Traffic)
This campaign has a target to reduce the amount of traffic accidents in the city and their consequences through road safety measures. It aims to increase the safety level on local roads, encourage walking and cycling in the city and improve the urban space. It focuses at reducing number of deaths and injuries caused by traffic and consequently decreasing the number of road accidents. Accident data were studied to identify safety actions necessary to achieve improvements and to determine how to implement speed reduction areas in the most effective way.",,,,,
1a931f81-ad8f-367b-8337-cb9077bf7fc0,,1971,"IAPA provides Child and Family centred Non-institutional services to children who are orphaned, underprivileged or in crisis - Through ADOPTION & PRE-ADOPTION FOSTER CARE, EDUCATIONAL SPONSORSHIP, FAMILY PRESERVATIONAND SUPPORTIVE SERVICES; all of which form our main intervention programs.
At any given point of time our organisation touches the lives of around 1000 children - ranging from orphans to single parent children; from infants to school and college going children. Our geographical reach covers BMC schools in wards ‚ÄòA‚Äô to ‚ÄòE‚Äô and a rural area in Ratnagiri District.
Our Child Guidance Centre for mental well-being, Project Asmita for developing all-round capacities, VocationalTraining & Micro-Finance for income generation, Medical Assistance for overall physical health andHigher Education support, provide the much needed supportive services to children and their families.
We not only bring students from low socio-economic backgrounds into mainstream academics and sustain their education, but continue to motivate them tostay focussed and aim higher. Significant number of our students are now pursuing higher education or professional courses or have secured good jobs; providing the much needed support to their families.
Our focus continues to be on strengthening family life and facilitating education and holistic development of children, to help themsecure a better future and equal opportunities in life !!",,"We work with the Child, Family, School  and  Community and strive to make a difference in their future prospects.  Children we have worked with have shown amazing capacity to overcome serious challenges and found their own sense of purpose, worth and motivation to attain higher goals.
 -    Our organization is touching the lives of altogether about 1000 children in urban and rural locations, at any given point of time.
-     Of the parentless children in our care, most are placed in adoption in the care of a permanent family.
-     Separation of many children from their families has been prevented;  inspite of their families facing situations of crisis.
-     An increasing number of students in the urban BMC wards ‘A’ to ‘E’ and a rural area in Ratnagiri District, are completing school and pursuing higher education, vocational or professional courses. We aspire to not only bring students from poor socio-economic strata into mainstream academics and sustain their education, but continue to motivate them to stay focused and aim higher, inspite of the discouraging environments they hail from.  Many of our students, have secured good jobs after acquiring the necessary skills.",,,
b41ab9b0-cf27-37af-be1d-09e53379a56d,,2004,"The Indian Center for Integrated Development (ICID) has been established to empower the most vulnerable and disadvantaged members of the community to lead a dignified life. ICID is an Initiative of the Indian Dominican Friars. The core area of work of the ICID is the advocacy and protection of children‚Äôs rights. ICID strives to nurture healthy development of children and young people who do not have adequate care and protection. ICID strives to empower the vulnerable and disadvantaged sections of the society and enable them to lead a dignified human life. It promotes integral human growth through services to the needy and vulnerable in the society. The focus of the Organization is on the children in difficult situation who need special care and protection, disadvantaged youth and women. ICID organizes various programs on health, hygiene, formal and non formal education, values, human rights and livelihood interventions with a special focus on socio-economically disadvantaged and marginalized children, youth and women.",,,,,
59c0d1f9-5ad9-3c2f-935e-00780a1bddcb,,1997,"INDIAN EDUCATION FOUNDATION is an extraordinary, non profit making and philanthropic educational body which has been established under the provision of ‘Company Act 1956’. The idea of establishing thisunique organization was conceived byS. Inderjit Singh, a young enterprising educationist who can foresee futuristic trends in higher technical education in India with particular references to management studies and computer technology.
The basic aim of establishing this elite organization is to explore the field of higher education by creating institutes of international standards with a view to provide our young aspiring students an opportunity to pursue their degree courses under the guidance of highly specialized core faculty.",,,,,
ecf9405f-b45a-37f8-a7dc-a62518547f02,,1984,The Organisation was established in 1984 and has been working for the last 30 years in 18 Districts of the state of Madhya Pradesh. Our main focus is on social entrepreneurship development in tribal and rural community peoples.,,,,,
c56a3d4d-fe0d-34fe-84f0-166b07f60300,,2000,"Indian Women and Child Welfare Trust (IWCWT) is a Social, Cultural, Economic, Health, Educational, relief and rural/urban community development organization registered in New Delhi as a charitable trust in year 2000. We are committed to the Millennium development goals. Our vision is for a just and compassionate Indian society in which all people will have the opportunity to achieve their optimum potential. Its priorities and objectives are to carry out charitable, holistic and sustainable development work among the poor, marginalized, downtrodden, illiterate, vulnerable and the exploited ones, irrespective of their caste, creed, color, sex or religion. We served around 10000 people",,"Indian Women and Child Welfare Trust is to transform the lives of poor and unprivileged people, Advancing Women’s Equality and Human Rights and To facilitate communities towards holistic transformation. partnership with the Christian community and others in India and worldwide, we will serve the people of India, particularly those who live in poverty.",,,
7dbe8763-e81b-3c80-a053-790950348d0e,,1961,"VYK was set up on 10th August 1961 by renowned leaders of that time, who recognized the important role that youth could play in National Development. It was a charitable organization with the vision to develop youth work in the country on scientific lines and to provide training on continuous basis in youth work aimed at Nation Building. To achieve its main objective, VYK conducts free educational and training programmes, seminars and workshops on relevant social issues across India.The Kendra has to date conducted more than 1250 In-house and State-level programmes as well as other activities with the direct participation of over 1 lakh youth and has reached out, through partner NGOs, to a population of nearly 50 lakh nationwide.",,"•United Nations Educational, Scientific and Cultural Organization (UNESCO) extended its support in 1961.
•Collaboration with Konrad Adenauer Stiftung (KAS) of Germany since 1968
•In 1972, the Kendra provided three months training to youth worker from Western Samoa, as requested by the United Nations Development Programme, New York.
•In 1974, the Economic and Social Commission for Asia and the Pacific (ESCAP) of the United Nations organised an Asian Regional Workshop for rural youth workers in collaboration with Kendra.
•Prestigious Commonwealth Secretariat in London recognized Kendra's work.
•Winner of Social Change Award 2017 in Education Category by Ministry of Human Resource Development, Government of India",,,
f2e0a31a-9678-36b4-9b08-3968dce6ac97,,1974,"Our society is running Indira Shanti Niketan Primary School (Hindi Medium) & Pre-school recognised by Maharashtra Govt. since 2002 at Govindgad village,Nagpur district are rural, slum-dwellers areas. We are supporting almost 175 poor children every year and we provided entirely free of cost education, uniforms, educational materials and mid-day meals every working days. Because of this areas people are economically very poor, daily wages, labourers, they are living hand to mouth and they are busy earning their daily bread. Our school is recognised by govt.in unaided basis so we are not getting any grant, help or support from govt.and school is fully managed by own resources.",,,,,
0f39d9bb-cb52-3ccd-a87c-d0d44221cb5d,,2001,"We are doing work since the year 2001 in the field of disability. We are providing education, training and all type of rehabilitation services with Special School for hearing Impaired, Mentally challenged, Cerebral Palsy, Visually Impaired and vulnerable children age group 1-18. We also provided Community Based Rehabilitation in the rural area and training centre and workshop for the adult disabled boys, girls and women absolutely free of cost and 99 % of disabled those who having come from the very poorest of poor families in urban and rural areas, at present 250 disabled children both girls and boys are constantly benefited from us. There are 750 specially able children are getting free education constantly and 200 adult boys and girls getting free vocational training for the job livelihood.",,"1. Educated 750 Child with specially able through formal Education. 2. Empowered 200 Women and 200 Youths by equipping them through Skill Training.
3. We enabled to achieve for 200 children with disabilities to mainstream school.",,,
2fa0caf4-b8b0-3bab-b4fc-f2674b081fcf,,2005,"The Institute of Public Health, Bengaluru is a public health research and training institute based in Bengaluru, India. We are a non-profit organisation established with a vision of creating an equitable, integrated, decentralised and participatory health system within a just and empowered society.
IPH wants to strengthen the health system to ensure quality health care especially for the poor. A lot of health factors are still unknown in India. So IPH focuses on research into urban and rural public health issues.",,,,,
5428d241-f73f-3c8e-8bc8-408ddaf226be,,2005,"""Institute of Social Development (ISD) is an Indian socialorganization registered under Indian Societies Registration Act 1860 on 18th August 2005 at Udham Singh Nagar district of Uttarakhand. Organization is actively act as a catalyst in the villages that faced the most difficulty accessing Government services and suffering from lack of health, livelihood, drinking water and sanitation facilities. The organization is working on improving mother and child health, environmental sensitization, drinking water and its management and women empowerment. ISD delivering knowledge to the farmers for healthy, nutritious and high yield agri products through its core experts group and promoting SHGs to adopt traditional trades for income generation.",,,,,
2accf0fe-5695-3781-aac4-23ba84d50e4c,,1992,"INTACT works to empower marginalised individuals in society by creating opportunities for independent living.  We work to achieve a society where everyone, regardless of caste, ethnicity, gender, religion, colour and ability is accepted and given opportunity to develop to their full potential-without discrimination.
Direct beneficiaries:  70 children with intellectual disabilities in Special School and 60 adults with intellectual disabilities through vocational training.  436 girls were provided school education through sponsorship support, 183 tribal children provided primary schooling and 3000 tribal population provided free medical treatment through medical camps.",,,,,
42de6fa5-7829-3d34-9acc-7e721be880aa,,1984,"INRECA Sansthan is an action oriented rural development organization working the field of Education, health, livelihood, skill development, environment, agriculture, land and water resources development since 1984 without any discrimination any caste, creed and community in 100% backward and tribal areas of Narmada and Bharuch district.",,"1.EDUCATION: About 850 students are studying in our school wherein 650 students are residential since last 20 years. the literacy rate in Narmada Vally has been shoot up.
2.HEALTH: Awareness has been generated among tribal community in regards to have regular vaccination to their words in order to avoid any consequences. ANC, PNC,WASH, Malnutritions, health and hygiene are looked after and the health index of residents were started improving.
3.LIVELIHOOD & VOCATIONAL TRAINING: About 150 odd candidates are vocationalized every year. which help them in getting jobs in neighboring industrial area as well as their self employment.",,,
e2b19968-1d4f-3ded-bbfc-df0dca804a91,,1995,Jabala a Human Rights Organisation working on the issue of Human Trafficking; Child Marriage & HIV/AIDS. It also works on social mainstreaming of children of red light areas and slums.Jabala works with 4500+ children and youth in 15 districts of West Bengal.,,,,,
2bab8536-81af-3520-b9d6-74f702f97274,,2010,"Based at New Delhi, Jagrani Foundation is engaged in working for the betterment of poor children and old age. We with the help of the volunteers work together to provide a better future to the poor children‚Äôs of capital. Our focus is to provide education and proper health facilities to the poor children. We work as a catalyst and try providing the basic requirements of life such as food, clothing, shelter, education and health to the needy children.
We give importance on providing better health facilities to the deprived children. We make arrangements for proper health treatment of various diseases. We make sure that poor children gets proper education and medical facilities. With the support of our volunteers.",,,,,
fa038e32-6528-3fd6-95b5-ec859b2a6198,,2006,"Jagruti Foundation is Located in Navi Mumbai, Maharashtra.We are working on 1. Chid health & care.2.Women Empowerment.3.Anti Tobacco awareness programme we got Narotam Seksaria award in 2014 By the hands of WHO heath director.
We are working for poor including dalit & minorities.
With the support of Navi Mumbai municipal Corporation we organise Street plays to create awareness of Swatch bharat Abhiyan.",,,,,
61401dce-d4b7-333e-802f-b67c06280706,,2002,"The trust not only running the donation free school and college, but also adopted four villages and done cleanliness, health & hygienic of that particular villages. On 19th April, 2013 more than hundred cataract operations were done in that villages. Three times, the Health checkup camps were conducted. The School / college are giving importance to Sports as like academic activities.Trust has also organized National Level RASHTRAJYOT PURASKAR in 27th March, 2010 . Also in 2014, GRAMJYOT PURASKAR a state level award function held at Dawasa, Nagpur. In 21st March, 2015, the second ceremony of the National Level RASHTRAJYOT PURASKAR was successfully held for another six awardees‚Äô.",,,,,
d0330165-8bd1-3e8b-b7bf-41c3be7e21ff,,1991,"Jai Bharti Shiksha Kendra is a non-government, non-political, non-religious and voluntary organization committed for the welfare of poor, downtrodden and socially out cast people of the society under the Constitution of India. The organization is also providing its valuable services for various technical and social causes.
Young dynamic professional group, with the guidance, constitutes the organization advice of renowned social workers and professionals from various fields of life. In continuance with our point of interest, to achieve our objectives for the welfare of masses we had undertaken /are undertaking various programmers.
Here, I am submitting the briefed organizational report for the year 2007-08 to 2010 -11 unanimously as it is",,"Get Awards of-
Confederation of NGOs of Rural India -.AB-98, Shahjahan Road,New Delhi 110003
Credibility Alliance, Membership Number ‚Äì000451MP07, Date-05 Jan 2007 and become member of M.P. Voluntary Health Association,Indore
Government of M.P. Department of Woman and Child Development",,,
74314a26-4ea3-3ac4-b8e6-6ab00e3848a5,,2002,"Jal Bhagirathi Foundation, is an ISO 9001:2008 certified NGO working in the Thar Desert (the most densely populated arid zone in the world) since 2002.Following a participatory approach communities have been mobilized in 300 villages spread over 2500 km to revive traditional water harvesting and conservation systems, achieving water security throughout the year.",,,,,
